,ADF,ADL,AFD,AIA,AIN,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVH,AVJ,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Arcade cells,BAG,BDU,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DVB,DVC,Distal tip,Embryonic cells,Excretory cells,Excretory gland,GLR,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,I5,IL2,Intestinal-rectal valve,Intestine anterior,Intestine posterior,MI,Marginal cells,Mature sperm,NSM,OLQ,PHA_PHB,PHC,PLM_ALM,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIM,RIR,Rectal gland,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URB,URX_AQR_PQR,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC_4_5,Vulval cells,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
N2_10_QZ0_20.Rep_19,0.001380771296536836,0.0,0.0,0.0,1.651886059436862e-20,0.022597301235247242,0.0,0.0034211631497013816,0.0,0.0,0.0,0.0,0.0,0.0,0.0018379980957159022,0.0,0.0,0.0,0.016061915943931287,0.0,0.0,0.0006832918111856013,0.0,2.0787891434720511e-19,0.0011033107408651708,0.002917191433141799,0.0015926534494975302,0.0,0.0035669575332750187,0.0,0.019983512016271677,0.002430500192135123,0.0346979873702925,0.0002709207722819573,0.004097770100953333,0.010128394493502679,0.0,0.006481515098269821,0.0010404198948228748,0.005504801105110606,0.0,0.0,0.0,0.001220361026202107,0.0,0.008817009593697751,0.005406211277294604,0.0,0.0029051617324208274,0.00045951088049457867,0.0,0.001872166471220124,0.0,0.0,0.0,0.0016049037021554598,0.001795656802291993,0.0,0.0,0.0,6.388619579267864e-20,0.013284717691382241,0.01367234183434643,0.022758236890615176,0.0,0.0,0.0022593068604181534,0.0025857123310052653,0.0,0.014451728131464628,0.0004189604829665187,0.0,1.9348959361259244e-18,0.0,0.012366458115237858,0.05151237766468906,0.0,0.005194601601872895,0.00044655442206627667,0.0,0.012526627428706357,3.1346030645940453e-19,0.0026874883324738722,0.1281617023320471,0.059609395338360294,0.03944302657046028,0.14045510352581536,0.12837294229810328,0.0,0.002486172753262829,0.0027954294345439445,0.0,0.031400697247352435,0.04775362036613523,0.0011800795563720312,0.013925904284492549,0.00013121661785555125,0.001669733941821322,0.006383726919550523,0.0,0.02354470288928547,0.054642076918781486,10
N2_10_QZ0_20.Rep_2,0.001383249058006119,0.0,0.0,0.0,0.0,0.014872102794121055,0.0,0.003221436034770145,0.0,0.0,0.0002227835806091287,0.0,4.998687457699723e-19,0.0,0.0020280495145209828,0.0,0.0,0.0006895611220998071,0.007930706577589569,0.0,0.0,0.0006841701556661803,2.971542490831758e-19,0.0010331628167520232,0.0014398565970558646,0.0030295267894196844,0.0013745610415334425,0.0,0.003029549522624596,0.0,0.03890952736300541,0.002208460535039018,0.04063408443025044,0.00021125483141457954,0.004114797270926916,0.006951624246171207,0.0,0.006823311973560274,0.0003558654722799381,0.004288645675014887,0.0,0.0,4.704093642694827e-19,0.0015761556057419081,0.0,0.008182488895230428,0.007931494605226387,0.0,0.0048347204443778885,0.0005509975920893744,0.0,0.0015700233079082575,0.0,0.0,0.0,0.0018254237049125524,0.002414444713993951,0.0,0.0,0.0,0.0,0.010904197286345358,0.005677684783350085,0.018819293356417514,0.0,0.0,0.00193312781421184,0.0014277787304944503,9.472269940295121e-20,0.02361875173095918,0.0008795928062297005,0.0,0.0,0.0,0.09258223915445644,0.05466830632718188,0.0,0.006634493225168691,0.00032438431514542353,0.0,0.011990554981830326,0.0,0.0,0.1246840724559661,0.03717358909493491,0.05242185257948607,0.13198775218350864,0.11462154614202576,0.0,0.0028841794036408544,0.005507189711820783,0.0,0.016090440361350013,0.018681395418844088,0.0018221923547979083,0.028406715451655327,0.0,0.0,0.00346116750677573,0.0,0.019688219084373484,0.03878724746711738,10
N2_10_QZ0_20.Rep_20,0.0013509361052497792,0.0,0.0,0.0,1.3779864932900555e-19,0.013900962632710283,0.0,0.002480945910980353,0.0,0.0,0.0,0.0,0.0,0.0,0.0011948758467102694,0.0,0.0,0.0021922559233932153,0.007188966321450966,0.0,0.0,0.0,0.0,0.0009732522588502352,0.001576680756103714,0.0034879605441566126,0.0029078091091964665,0.0,0.004081683614071512,0.0,0.010708853317432532,0.0015490932093731166,0.03590048318742191,0.0,0.0032517458228475678,0.005841458260451826,0.0,0.005232247321179295,0.0008293893365704837,0.003647708513855449,0.0,0.0,4.0713237301751644e-19,0.0009030130446926154,0.0017059862799282276,0.012760476419012528,0.009306014009034698,0.0,0.004925245410125159,0.0005537249055777453,0.0,0.0017291455282519412,0.0013688730609327509,5.261402974380212e-19,0.0,0.0,0.0019315749165062317,0.0,5.0108599756002025e-20,0.0,0.0,0.011208139215382436,0.0038701094721235512,0.02299961977549807,0.0,0.0,0.0018450641583130701,0.0014004822478819706,1.3779864932900555e-19,0.0196311004119733,0.0008452713505008035,0.000964475340759979,1.1775520942660476e-18,0.0,0.07308950272883899,0.059420963959536784,0.0,0.007505043722055015,0.00046745271667463645,0.0,0.018931422511080105,0.0,0.002820211357630172,0.13218931805458037,0.034708310348255715,0.04938341408139118,0.14801351857962217,0.12751236595910156,0.0,0.0025384343082291362,0.008024399568109289,0.0,0.02288980999261053,0.03714043648143406,0.000374174381671731,0.014309859315619974,0.0,0.0,0.0039597090409883365,0.0,0.014619310999951889,0.03585671835411763,10
N2_10_QZ0_20.Rep_21,0.005706469383319686,0.0,0.0,0.0,0.0,0.0043657321481133295,0.0,0.0030467011755637894,0.00045409684248471597,0.0014496405919455274,0.0,0.0036510408423047792,0.0,0.0,0.0,0.0,0.0,0.0008470272565466266,0.011057032410750282,0.0,0.0,0.0006938627327307802,0.0,0.00030180504662476334,0.0011332509749244488,0.0,0.0006380185430093993,0.007446340020228602,0.0023076985553018496,0.0,0.0505866326492491,0.0014923810577573008,0.0005590521960697341,0.0027115533307329083,0.0013969370525660659,0.02481363014923055,0.0007953628362471016,0.0,0.00017358709142427923,0.0008055849485727844,0.0,0.0,0.0,0.0015555478382186987,0.0007334781803006998,0.0034135972766776964,0.0012932611075173938,0.0,0.0,0.0002591891669402478,0.0,0.002399579948163891,0.006289713819991506,0.0,0.0,0.0,0.001838578204809965,0.0025375604277561416,0.0,0.0,5.846915288257314e-20,0.005393663951397488,0.010608580865984077,0.04250472869831684,2.3387661153029255e-19,0.0,0.0,0.0012013073103206992,5.846915288257314e-20,0.00947965819808802,0.0007568575670691876,0.0,5.262223759431582e-19,0.0,0.25002981966611665,0.11576690175747209,0.012835818290398062,0.0,0.00013072458439153197,0.0,0.022442925488945425,0.0,0.0,0.09496283851266146,0.031388619140371936,0.006919852735838238,0.099019335190825,0.07402112441434587,0.0,0.0,0.00216554126551713,0.003687454886172183,0.0,0.007021233673746668,0.0014088321155549589,0.036025683186517714,0.0,0.0,0.006556574345805558,0.0,0.012920362356745915,0.0059976179913226926,10
N2_10_QZ0_20.Rep_22,0.0019252337388601588,0.0017376486984294521,0.0,0.0,0.0,0.016805625839405848,0.0,0.00046742121027475235,0.0,0.0,0.005088432796512864,0.0029353732127287173,0.0,0.0019994454105101986,0.0,0.0005831331653474818,0.00434727363810079,0.0,0.00037563503831209403,0.0,0.0,0.0,0.0,0.0007331390451208942,0.0006151575520069577,0.0015583342636130277,0.0005324717922989899,0.009441857657664532,0.0031153001957822304,0.0,0.15273552151768363,0.0,0.0,0.0021532396984718805,0.00031560712087395925,0.006885950099940004,0.0,0.0,0.0,0.00039712653011482105,0.0,0.0,0.0,0.0013198058609738383,0.0,0.00037331760914838225,0.0008981452966143662,2.732713810589069e-19,0.00031987268288067623,0.00019929310865818747,1.8218092070593792e-19,0.00125445350655193,0.004390283724938396,0.0,0.0,0.0,0.0012124737672994197,0.003156301441387321,0.0,0.0006363397322993577,0.0,0.008588058608589378,0.00054277910242054,0.00929375902156744,0.0008237878807990266,0.0,0.002149451288564306,0.0011179489996002883,1.3663569052945344e-19,0.01109589469663203,5.009975319413293e-19,0.00024389911587440567,0.00031039561582572937,0.0,0.04883328833469224,0.06465458241653424,0.011056363531813907,0.0024178562058435743,0.00011548886596640357,0.0,0.00999857968942442,0.0,0.0,0.1574423458328048,0.02348223084836123,0.04554288882468819,0.16151166413549894,0.14698842502362175,0.0,0.0,0.00014069985302602627,4.896112243972082e-19,0.0007010025170321439,0.0,0.00047780832405222925,0.04346433637975654,0.0,2.5049876597066464e-19,0.0,0.0,0.016353097167450988,0.00414415276675414,10
N2_10_QZ0_20.Rep_23,0.002859762669988637,0.003001563392352839,0.0,0.0,0.0,0.014980874675432259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005905537811954369,0.0,0.0,0.0,0.0019315064199722791,0.0,0.0,0.0,0.0,0.0,0.001024712912753861,0.0033029414193276262,0.0018352918650780493,0.0009982382438736845,0.00082424918486611,0.0,0.03227591717106835,0.0016931376054654705,0.005221054403100902,0.0,0.0048112056861548,0.006243996017205394,0.0,0.002503047820182539,0.0001791447030220549,0.005593423683307609,0.001050841588110248,0.0,0.0,0.0008342168276444214,0.0,0.005610254125539968,0.004259763816428775,0.0,0.002056879641114534,0.0003653971804792777,3.993082193301796e-19,0.0011282710989950321,0.001321136127444672,0.0,0.0,0.0,0.0009471792450368,0.0,0.0,0.0,0.0,0.010088922596577246,0.0027038779840858856,0.02536353359955984,0.0,0.0,0.0022443451805148635,0.0004609468528524884,1.61881710539262e-19,0.012251347946797912,0.0,0.0,6.259426140851464e-19,0.0,0.11735522376226874,0.08580329153601032,0.01663799648613449,0.004813187949397247,0.0,0.0,0.0048484245969754305,0.0,2.15842280719016e-19,0.14974161354348092,0.030698470461255734,0.05608764910738976,0.16058938010758234,0.15253786801571584,0.0,0.0014114125072335856,0.00016480017717598945,0.0,0.00041991201972118675,0.002137990109701957,0.0005965445823193223,0.017596888573045515,0.0006490149918190496,2.15842280719016e-20,0.0,0.0,0.018941410367535258,0.018411385639707435,10
N2_10_QZ0_20.Rep_24,0.001512005468066583,0.0,0.0,0.0,3.9622785972142415e-19,0.02643310519248861,0.0,0.0013029888241087076,0.0,0.0,0.000119814929968529,0.0,0.0,0.0,0.0008418766656576197,0.0,0.0,0.0,0.010215184162343752,0.0,0.0,0.0,8.471078380251137e-19,0.0004067827145612828,0.0016943420478729727,0.002681196285276225,0.0013936605266158687,0.0,0.0028548886351642084,0.0,0.008335135758360116,0.0014770923994683698,0.0026830721649992112,0.0,0.003673780019916436,0.00768680357363939,0.0,0.007001376297440663,0.0027047381966748994,0.004514621036806693,0.0,4.918690672403886e-19,0.0,0.0011749739005899285,0.0013705754601357652,0.013047575138729527,0.012186039299420977,5.738472451137867e-19,0.004957332897348192,0.0006242917574171883,7.787926897972819e-19,0.0016238278787041212,0.0,0.0,0.0,0.0017647513293876588,0.0011873587453222559,0.0,0.0,0.0,0.0,0.014663197457022622,0.00869510602872838,0.023398893007976925,1.1476944902275734e-18,0.0,0.0021944310087165493,0.0018301263661569989,8.471078380251137e-19,0.08593955546415769,0.0002919124580985201,0.0010052750981802685,9.017599566073791e-19,0.0,0.007863405878020284,0.054432199540315966,0.0,0.000759915834982266,0.00016089567990049792,0.0,0.022802533832464073,0.0,0.0,0.1337425489804515,0.04123538065053709,0.062348811057049876,0.1378149608548613,0.11823679961853617,0.0,0.0034321249329626363,0.003098501269043336,0.0030064023160177437,0.023872136409559076,0.03231615819816138,0.0009248324095586747,0.013435488446576686,1.4430626438757474e-05,0.0,0.008614661989979866,0.0,0.016046270876589233,0.05235385240246984,10
N2_10_QZ0_20.Rep_25,0.002024167812010015,3.6272731265221514e-05,0.0,0.0,0.0,0.02160925600532845,0.0,0.0022774152157494227,0.0,0.0,0.000517307045378173,0.0,3.956837649882419e-19,0.0,0.000650900813833171,0.0,0.0,0.0,0.006564807221636324,0.0,0.0,0.0,0.0,0.0013581950237886798,0.0011754256356612373,0.003961066484935251,0.0013526749842572496,0.0,0.0028538966631417324,0.0,0.01321523571699283,0.0018964133092308946,0.043083872175055396,5.956786956909222e-05,0.004369255304229591,0.008771334957355492,0.0,0.0049876953084466895,0.00027934121084189414,0.004314134036329866,0.0,0.0,0.0,0.0009093988473014647,0.0,0.006384635167550093,0.004558973173542978,0.0,0.005263368138989722,0.00042285305157092,0.0,0.0012724834873245351,0.0,0.0,0.0,0.0011032621259245972,0.0037150902326761074,0.0,0.0,8.613482673536716e-05,0.0,0.01111743044810396,0.007051182523792282,0.028367541481054637,0.0004127915398740493,0.0,0.0020849315916608275,0.0004231802269872699,2.1103134132706234e-19,0.01421978138410096,1.4961964730294741e-05,0.0,0.0,0.0,0.13242830684850282,0.07559972197698578,0.006420213189727516,0.0007216282194852692,0.0002390309366115359,0.0,0.0121184236717333,0.0,0.0,0.12034657683188313,0.03533861359818338,0.05602070371465789,0.12821156767723446,0.10467704968427154,0.0,0.001240229379074116,0.003915490909407744,0.0019005154228541946,0.017037211823246263,0.025022225129545887,0.0008522681143908187,0.020401178084742323,0.0006167629583815599,0.0,0.0026534478438399755,0.0,0.014181049389885821,0.027291548858397983,10
N2_10_QZ0_20.Rep_26,0.0014647196202327718,0.0,0.0,1.56688921165583e-19,0.0,0.003266465873604052,0.0,0.0018185917561270373,0.0,0.0,0.0,0.001358343402664101,0.0,0.0,0.0001851273894931963,0.0,0.0,0.0013438127465355278,0.0,0.0,0.0,0.0,0.0,0.0003373469005415649,0.0006515820838725462,0.0018709396917206574,0.000859482212090255,0.0015071235932803898,0.0012587228564595672,0.0,0.010610307511587987,2.7420561203977024e-19,2.350333817483745e-19,0.00015345102873074825,0.0006574889129746252,0.004686692327328057,0.0,0.0018469570103422652,0.0,0.0005288224475411486,0.0,1.56688921165583e-19,1.0772363330133832e-19,7.442723755365193e-19,0.0,0.004953616200752649,0.0036642837354642892,0.0,0.0010132650055802712,0.00031039256216288893,0.0,0.0011376704309536431,1.7627503631128088e-19,0.0,7.83444605827915e-20,0.0,0.0,0.0,1.1751669087418724e-19,0.0,3.5255007262256176e-19,0.005704713526999874,0.0008263701130135729,0.006365741936804308,5.484112240795405e-19,0.0,0.0021755408878022446,0.0009055875055052588,2.350333817483745e-19,0.002771722285493657,0.0,0.0003043623199727148,5.092389937881447e-19,0.0,0.24568282784995982,0.15617370225519644,0.04145241343213068,0.0008644930587532438,0.0005396010909877504,0.0,0.033356397378406406,0.0,1.3710280601988512e-19,0.1279081009591861,0.028139027848895975,0.042813020646668386,0.14017846374581847,0.09483846900918305,0.0,0.0,7.83444605827915e-19,0.0,0.0015166394815102557,0.0,0.0,0.007794547868923062,2.350333817483745e-19,0.0,0.0,0.0,0.012510270712631548,0.001692780786117053,10
N2_10_QZ0_20.Rep_27,0.0010057669524575984,0.0,0.0,0.0,0.0,0.012746018298271761,0.0,0.0026873272199594562,0.0,0.0,0.00038095849079680617,0.0,0.0,0.0,0.0017511245310030943,0.0,0.0,0.0013921808446116912,0.005450361909113496,0.0,0.0,0.0,0.0,0.0,0.0018366246498183149,0.0026272951152935976,0.0030148226113016134,0.0,0.0036184059596484565,0.0,0.021413056855632835,0.002432418036655781,0.008718360176847424,0.0,0.004661609769815357,0.006391945479414588,0.000212307124610301,0.006895725447154148,0.0006242161199399325,0.007098408222098913,0.0,5.39434321655651e-19,0.0,9.889629230353601e-19,0.0013484083524628557,0.01748119659238668,0.01662671447717534,0.0,0.003872601453370041,0.00070214568355077,0.0,0.001602323966142128,4.495286013797092e-20,0.0,0.0,0.0005012650201396669,0.0016409174322142516,0.0,2.697171608278255e-19,0.0,2.0228787062086914e-19,0.006878276065190563,0.0029400434906374675,0.01699895984501407,0.0,0.0,0.0020294881150227043,0.0,0.0,0.048364786192026984,0.0,0.0021644936804091765,5.39434321655651e-19,0.0,0.041037288649913226,0.04778029148344086,0.0,0.007539654170468178,9.889629230353601e-19,0.0,0.011076933177025674,3.5962288110376734e-19,0.0,0.14183110081105718,0.03943887461144511,0.045467320263051586,0.15560598679667212,0.14380839931057351,0.0,0.0038891043226395223,0.006010002954357592,0.0,0.025654441634442096,0.029690261032431595,0.001315116149994792,0.025273872906224886,0.0011389369432937254,0.0,0.001915747942900003,0.0,0.018913110525597087,0.03450300213428322,10
N2_10_QZ0_20.Rep_28,0.0018816129844594623,0.0,0.0,0.0,0.0,0.01680446333159065,0.0,0.0021695383933392504,0.00026078181498332315,0.0,0.00045847063415683636,0.0,0.0,0.0,0.0011584270321624464,0.0,0.0,0.001119746557716705,0.004281391015156036,0.0,0.0,0.0,0.0,0.0009929432345183317,0.0014415559436649894,0.0029620318823156662,0.0005768532331168764,0.0,0.0034083907132295816,0.0,0.0467023483695803,0.0011537288880263733,0.013293529911851608,0.0018772078895072572,0.0033874589244246955,0.009365799522931772,0.0,0.005706395919740604,0.0,0.0069167140796508805,0.0,0.0,0.0,0.0004890428053944032,0.00015160102069291422,0.0052008002510199524,0.00770350958444588,0.0,0.005049366077701307,0.0004885716933114742,0.0,0.0018123815494969055,0.0007413375984787139,8.02746581635834e-19,0.0,0.0,0.0029297790750474452,0.0,0.0,0.0,1.3840458304066104e-19,0.011643439267852933,0.003929790868546313,0.026124937561179406,0.0004811617691257987,0.0,0.002449889809915883,0.001513255233148117,4.152137491219831e-20,0.013188667826523448,2.7881281494799034e-05,0.0,1.6331740798798002e-18,0.0,0.08695162654181568,0.06177849825120145,0.0,0.0077124162157970804,0.0002798021484632749,0.0,0.022053704855795424,4.152137491219831e-20,0.0,0.11828034162352849,0.04477056359930869,0.059212791111822656,0.11735461003801785,0.09647307220944619,0.0,0.001322369683996515,0.0007094184815454127,0.005245385735897544,0.02630428928773699,0.027297595699149073,0.0019329367998745612,0.0472706759187209,0.000739742732072944,0.0,0.006246914976538297,0.0,0.02099319458127736,0.037225245958494274,10
N2_10_QZ0_20.Rep_29,0.0010488473481862094,0.0,0.0,0.0,0.0,0.022768509413747636,0.0,0.002048833069003717,0.0,0.0,0.0027517926397556615,0.0,0.0,0.0,0.0016480198563643485,0.0,0.0010380396950261143,0.0,0.003937555310971576,0.000788332398029531,0.0,0.0,0.0,0.00096446162114984,0.0018273200690093379,0.001769563788723616,0.0031374836991340496,0.0,0.004223941135417765,0.0,0.03325876070627276,0.0024233353807983473,0.0299721648054767,0.0,0.001499506223923153,0.013280667042110053,0.0002622731436034628,0.007423163848720139,0.0004940595826450525,0.004728283191659708,0.0,0.0,0.0,0.0010645089527038898,0.0014256398929328262,0.013179523681031409,0.01492113870943302,0.0,0.008536509267894479,0.0005799147600755488,0.0,0.0017081313746582453,0.0,0.0,2.3439171486937517e-19,0.0016864780830891752,0.00241701027902352,0.0,0.0,0.0,0.0,0.011093912516358452,0.0025550669605393255,0.021069370786546006,0.0,0.0,0.0019665662446214202,0.001047560102272949,0.0,0.03843648774071202,0.0,0.0018277435237242132,6.094184586603754e-19,0.0,0.07612995636321787,0.04264046141199053,0.0,0.005383753191544901,1.1250802313730008e-18,0.0,0.009340545824477907,0.0,0.0,0.11859728541571805,0.06256935561532558,0.04085674631077143,0.12225523414550925,0.09676563200887486,0.0,0.004585109785543048,0.00522838793169848,0.0,0.017272958167494624,0.03365769989354602,0.0003956239545309929,0.02497008613243133,0.001423827480234298,0.0,0.002783613386334696,0.0,0.029791102821234875,0.04054214331417606,10
N2_10_QZ0_20.Rep_3,0.006577671828372627,0.0,0.0,0.0,4.075714796874627e-19,0.014610390887559112,0.0004154940418352271,0.0030693544037323026,0.0,0.0016133609972150092,0.0,0.002331875268743476,0.0,0.0,0.0017542292385237862,0.0,0.0,0.0,0.01381079608352532,0.0,0.0,0.0,0.0,0.001917540675018418,0.0007338032466979655,0.0029280094009714415,0.0007209298442901249,0.0,0.0019352473021563609,0.0,0.052831204981555434,0.0030935378767269783,0.02760786875564106,0.0005023436468647438,0.0038624470963593985,0.010587502649195188,0.0011541077653471087,0.007588007190674901,0.0004199914774195474,0.00348079117116961,0.0016254179386363374,0.0,0.0,0.0009060197870343019,0.0010733481477957795,0.012974512896657268,0.011172730288030966,0.0,0.007575989620337834,0.0007961055672361486,0.0,0.0011644200358671294,0.004612726650078169,0.0,0.0,0.0,0.0033568720530831554,0.0,0.0,0.0004274060534777512,0.0011241730172209573,0.01154020932082619,0.014430928192194183,0.03211941143521187,0.0006164573417253864,0.0,0.002187722833809021,0.00285088589228124,6.388958330235902e-19,0.016185271938103186,0.0,0.0,2.8640158032091975e-19,0.0,0.07328724127695542,0.04066230569980207,0.0,0.007618908978185784,0.0008267846291376656,0.0,0.01846472172032973,0.0,1.8726257174829367e-19,0.10211884173232956,0.030884304201721467,0.07064604135267863,0.10969604707578624,0.09222318961955142,0.0,0.0014829144999553776,0.0063596379700135664,0.0,0.02356244009736531,0.022709390941989784,0.002681332994195873,0.05151691319343703,0.0007877413360502831,0.0,0.0035179307238715077,0.0,0.027221312310747595,0.023444884806693534,10
N2_10_QZ0_20.Rep_30,0.004834183733844409,0.0,0.0,0.0,1.1068364377234627e-19,0.005267061815732403,0.0,0.00166460103463156,0.0008143505533442248,0.0,0.0011529350194241976,0.0011650315276517179,9.250119196666515e-05,0.0006418762641795987,0.0010048886730418493,0.0,0.0,0.0006684157746854894,0.012844035883210666,0.0,0.0,0.0006830313955724847,0.0,0.0005337961543690454,0.00040503485465822345,0.0,0.0007818561819821678,0.004808959039809637,0.0007888855159111328,0.0,0.19087283256338988,0.003866376350079376,0.011743334328424586,0.0029845854993267224,0.001686784241426066,0.006423285004475927,0.0010516022343693143,0.0005326621395118169,0.00017866414216347084,0.00036837833227417404,0.0016384998875724767,0.0,0.0,0.000884695109150727,0.0,0.0036957714106571025,0.0023602336248707717,0.0,0.003336096384686663,0.00019224899115937265,0.0007020389050024819,0.0012419606433383063,0.005981042889671211,0.0,0.0,0.0,0.00162821245321801,0.0,8.04971954707973e-20,0.00027214188601116276,0.002506199079189954,0.009924509441397236,0.007500860450278615,0.01677483132454596,0.0009210013882405535,0.0,0.0016437187786036754,1.609943909415946e-19,4.024859773539865e-20,0.008738717525793204,4.0248597735398648e-19,0.0001101413924123297,1.2074579320619594e-19,0.0,0.05348055809452882,0.04892548426913465,0.010328542522536968,0.004147952647643786,0.0,0.0,0.012188332428804903,0.0,0.0008372096618105042,0.13144039853742667,0.029464715349348886,0.04964828136989579,0.13047711724235136,0.114927049989856,0.0,0.0,0.0032176630514698995,0.0,0.010684240726650291,0.004190951499232347,0.00029431445123551575,0.03935221272519633,0.0,0.0029393259003491806,0.012797815259444113,0.0,0.011166690874394987,0.001578272383432466,10
N2_10_QZ0_20.Rep_31,0.0017033855817755548,0.0008466108849427338,0.0,0.0,2.153271411331242e-19,0.015210359866251993,0.0,0.0,0.0,0.00020871697809915385,0.00226044248816736,0.0034249158200904102,0.0001581518328478051,0.0,0.0010393653764717017,0.0,0.001129821564268585,0.0,1.9575194648465834e-20,0.0,4.5022947691471425e-19,0.0006643944520623784,4.0129149029354963e-19,0.0007759058801993063,0.0006534890216792567,0.0020763407755965374,0.00013250570479457995,0.0,0.0029833057950399322,0.0,0.034292725377621784,0.0009084481144336017,0.001061649682796764,0.0035524002878007865,0.0015474093881458614,0.019807829203364328,0.0,0.002228716699526772,0.0007560240915484721,0.0007185393450103716,0.0,4.306542822662484e-19,1.663891545119596e-19,0.0009037823409248313,0.0,0.003276168112633323,0.003252245081487702,4.893798662116459e-20,0.000536312619182345,0.14702419453435903,1.7617675183619253e-19,0.0006835424208937379,0.0028051578838769976,0.0,0.0,0.0,0.0015461183826298833,0.0,0.0,1.6411551258357392e-05,1.076635705665621e-19,0.004309668759029028,0.0011494939928923232,0.02036654679260451,9.265155844401822e-05,0.0,0.001652443921340489,0.00197052446875944,0.0009455266311585626,0.003850628146125374,2.961833889673838e-05,0.0,7.634325912901676e-19,0.0,0.036975216107643316,0.03369226982356221,0.0,0.008411007982398341,0.002900653105029119,0.05935387861733953,0.02656939719156798,1.3702636253926085e-19,0.0,0.14113678118713385,0.019686754397175044,0.027099646678048962,0.15010421832893547,0.1381830146055867,0.0,0.0,0.000684464249429204,0.0,0.0005781782823320393,0.0,0.0005206453962480602,0.03830015408645494,0.00031485686990433815,0.0,0.0,8.134689503750593e-05,0.01402577160630896,0.008829254840831588,10
N2_10_QZ0_20.Rep_32,0.0012959952907530884,0.0,0.0,0.0,3.0410439340571816e-19,0.022696104880619836,0.0,0.0025338153917545373,0.0,0.0,0.0,0.0,0.0,0.0,0.001565651133590667,0.0,0.0,0.0,0.006113431066978986,0.0,0.0,0.0,5.502841404484424e-19,0.0011163900610091347,0.0020778199251424265,0.001082516676187926,0.002508598214111731,0.0,0.0037797547576574,0.0,0.014601738295305125,0.003099071537605939,0.0028862855769662002,0.0,0.003845719021162582,0.01438465299845171,0.0010729836098847863,0.008675533360603088,0.0006774746342168973,0.004694888643542539,0.0,8.399073722634122e-19,0.0,0.0,0.0018195852731845883,0.023356436859615803,0.01543470648304155,0.0,0.007011023578110405,0.0006406824323588803,5.937276252206878e-19,0.0018254480428183371,2.461797470427242e-19,0.0,5.792464636299394e-20,4.778783324947e-19,0.002176745240580066,0.0,0.0,0.0,0.0,0.012166496431580897,0.003837198479333941,0.0181129240641139,8.97832018626406e-19,0.0,0.002421077277642613,0.0022546848070697976,0.0,0.03401089212033042,0.0,0.0018199312845594304,8.109450490819151e-19,0.0,0.08031823919075638,0.056871681372891295,0.0,0.001150306895968769,0.0003611063476888726,0.0,0.014383520883343501,1.1584929272598787e-18,4.199536861317061e-19,0.11513302123874064,0.04486413461950398,0.05804355799649223,0.11988656112122063,0.09657685262386942,0.0,0.004771527722300456,0.0028126042795447587,0.0032271623032364355,0.037491374260215364,0.04228657693773761,0.0019034134410639393,0.019065932084137968,0.0014395576167760735,0.0,0.0026047288005231835,0.0001051021681939945,0.022278751185194037,0.048828029460715495,10
